"Origin.Code","Destination.Code","Dep.Time","Arr.Time","Flight","Airline.Code","Alliance","Origin.Country","Destination.Country","Day.of.Week","Block.Mins","Seats"
"OSL","BGO",800,855,604,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",800,855,604,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",800,855,604,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",820,915,606,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,186
"OSL","BGO",855,950,606,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",855,950,606,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",855,950,606,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",855,950,606,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",855,950,606,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",910,1000,255,"SK","Star Alliance","Norway","Norway","Monday",50,181
"OSL","BGO",910,1000,255,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"OSL","BGO",910,1000,255,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"OSL","BGO",910,1000,255,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BGO",910,1000,255,"SK","Star Alliance","Norway","Norway","Friday",50,181
"OSL","BGO",950,1040,257,"SK","Star Alliance","Norway","Norway","Saturday",50,90
"OSL","BGO",1000,1050,257,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"OSL","BGO",1035,1130,610,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1040,1135,608,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1040,1135,608,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1040,1135,608,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1040,1135,608,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1040,1135,608,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1055,1145,257,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",1055,1145,257,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"OSL","BGO",1055,1145,257,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"OSL","BGO",1055,1145,257,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BGO",1055,1145,257,"SK","Star Alliance","Norway","Norway","Friday",50,141
"OSL","BGO",1155,1250,610,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,186
"OSL","BGO",1205,1255,263,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"OSL","BGO",1250,1340,263,"SK","Star Alliance","Norway","Norway","Monday",50,181
"OSL","BGO",1250,1340,263,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",1250,1340,263,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",1250,1340,263,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BGO",1250,1340,263,"SK","Star Alliance","Norway","Norway","Friday",50,141
"OSL","BGO",1250,1340,263,"SK","Star Alliance","Norway","Norway","Saturday",50,90
"OSL","BGO",1320,1415,612,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1320,1415,612,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1320,1415,612,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1320,1415,612,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1320,1415,612,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1320,1415,612,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1340,1430,267,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",1340,1430,267,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"OSL","BGO",1340,1430,267,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"OSL","BGO",1340,1430,267,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BGO",1340,1430,267,"SK","Star Alliance","Norway","Norway","Friday",50,141
"OSL","BGO",1340,1435,612,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,189
"OSL","BGO",1420,1510,267,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"OSL","BGO",1450,1540,269,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",1450,1540,269,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"OSL","BGO",1450,1540,269,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",1450,1540,269,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BGO",1450,1540,269,"SK","Star Alliance","Norway","Norway","Friday",50,141
"OSL","BGO",1450,1540,269,"SK","Star Alliance","Norway","Norway","Saturday",50,120
"OSL","BGO",1450,1545,616,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1450,1545,616,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1450,1545,616,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1450,1545,616,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1450,1545,616,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1450,1545,616,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1530,1620,271,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",1530,1620,271,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"OSL","BGO",1530,1620,271,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",1530,1620,271,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"OSL","BGO",1530,1620,271,"SK","Star Alliance","Norway","Norway","Friday",50,141
"OSL","BGO",1540,1635,618,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1540,1635,618,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,189
"OSL","BGO",1540,1635,618,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1540,1635,618,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1540,1635,618,"DY","Low Cost Carriers","Norway","Norway","Friday",55,189
"OSL","BGO",1540,1635,618,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1600,1655,614,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1600,1655,614,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1600,1655,614,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1600,1655,614,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1615,1705,273,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"OSL","BGO",1615,1705,273,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",1615,1705,273,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"OSL","BGO",1615,1705,273,"SK","Star Alliance","Norway","Norway","Friday",50,141
"OSL","BGO",1620,1715,620,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1620,1715,620,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1620,1715,620,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1620,1715,620,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1620,1715,620,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1620,1715,620,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,189
"OSL","BGO",1620,1715,620,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1625,1715,273,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"OSL","BGO",1640,1735,622,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1700,1750,277,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",1700,1750,277,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",1700,1750,277,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",1700,1750,277,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"OSL","BGO",1700,1750,277,"SK","Star Alliance","Norway","Norway","Friday",50,181
"OSL","BGO",1700,1755,622,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1700,1755,622,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1700,1755,622,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1700,1755,622,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1700,1755,622,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1705,1755,277,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"OSL","BGO",1740,1835,624,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1740,1835,624,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1740,1835,624,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1740,1835,624,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1740,1835,624,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1740,1835,624,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1745,1835,281,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",1745,1835,281,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",1745,1835,281,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"OSL","BGO",1745,1835,281,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BGO",1745,1835,281,"SK","Star Alliance","Norway","Norway","Friday",50,181
"OSL","BGO",1800,1855,614,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1810,1900,281,"SK","Star Alliance","Norway","Norway","Sunday",50,120
"OSL","BGO",1820,1915,626,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1830,1925,626,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1840,1930,283,"SK","Star Alliance","Norway","Norway","Monday",50,181
"OSL","BGO",1840,1930,283,"SK","Star Alliance","Norway","Norway","Tuesday",50,181
"OSL","BGO",1840,1930,283,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",1840,1930,283,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"OSL","BGO",1840,1930,283,"SK","Star Alliance","Norway","Norway","Friday",50,181
"OSL","BGO",1845,1940,628,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1850,1940,283,"SK","Star Alliance","Norway","Norway","Sunday",50,181
"OSL","BGO",1900,1955,632,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1900,1955,632,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1900,1955,632,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1900,1955,632,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1900,1955,632,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1900,1955,632,"DY","Low Cost Carriers","Norway","Norway","Saturday",55,189
"OSL","BGO",1900,1955,632,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",1940,2030,287,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",1940,2030,287,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",1940,2030,287,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",1940,2030,287,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"OSL","BGO",1940,2030,287,"SK","Star Alliance","Norway","Norway","Friday",50,141
"OSL","BGO",1940,2030,287,"SK","Star Alliance","Norway","Norway","Sunday",50,181
"OSL","BGO",1940,2035,630,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",1940,2035,630,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",1940,2035,630,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",1940,2035,630,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",1940,2035,630,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",1940,2035,630,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",2020,2115,634,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",2020,2115,634,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",2020,2115,634,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",2020,2115,634,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,189
"OSL","BGO",2025,2115,291,"SK","Star Alliance","Norway","Norway","Monday",50,181
"OSL","BGO",2025,2115,291,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",2025,2115,291,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",2025,2115,291,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"OSL","BGO",2025,2115,291,"SK","Star Alliance","Norway","Norway","Friday",50,181
"OSL","BGO",2025,2115,291,"SK","Star Alliance","Norway","Norway","Sunday",50,141
"OSL","BGO",2050,2140,287,"SK","Star Alliance","Norway","Norway","Saturday",50,120
"OSL","BGO",2100,2155,646,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",2105,2155,2291,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",2105,2155,2291,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"OSL","BGO",2105,2155,2291,"SK","Star Alliance","Norway","Norway","Thursday",50,141
"OSL","BGO",2105,2200,636,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",2120,2215,636,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",2145,2235,297,"SK","Star Alliance","Norway","Norway","Sunday",50,181
"OSL","BGO",2150,2240,295,"SK","Star Alliance","Norway","Norway","Monday",50,141
"OSL","BGO",2150,2240,295,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",2150,2240,295,"SK","Star Alliance","Norway","Norway","Wednesday",50,141
"OSL","BGO",2150,2240,295,"SK","Star Alliance","Norway","Norway","Friday",50,181
"OSL","BGO",2200,2255,638,"DY","Low Cost Carriers","Norway","Norway","Monday",55,186
"OSL","BGO",2200,2255,638,"DY","Low Cost Carriers","Norway","Norway","Tuesday",55,186
"OSL","BGO",2200,2255,638,"DY","Low Cost Carriers","Norway","Norway","Wednesday",55,186
"OSL","BGO",2200,2255,638,"DY","Low Cost Carriers","Norway","Norway","Thursday",55,186
"OSL","BGO",2200,2255,638,"DY","Low Cost Carriers","Norway","Norway","Friday",55,186
"OSL","BGO",2200,2255,638,"DY","Low Cost Carriers","Norway","Norway","Sunday",55,186
"OSL","BGO",2215,2305,295,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BGO",2250,2340,299,"SK","Star Alliance","Norway","Norway","Tuesday",50,141
"OSL","BGO",2250,2340,299,"SK","Star Alliance","Norway","Norway","Wednesday",50,181
"OSL","BGO",2250,2340,299,"SK","Star Alliance","Norway","Norway","Thursday",50,181
"OSL","BNN",825,1005,700,"WF","None","Norway","Norway","Wednesday",100,50
"OSL","BNN",1100,1240,702,"WF","None","Norway","Norway","Monday",100,50
"OSL","BNN",1100,1240,702,"WF","None","Norway","Norway","Friday",100,50
"OSL","BNN",1345,1525,702,"WF","None","Norway","Norway","Tuesday",100,50
"OSL","BNN",1345,1525,702,"WF","None","Norway","Norway","Thursday",100,50
"OSL","BNN",1345,1525,702,"WF","None","Norway","Norway","Sunday",100,39
"OSL","BOO",840,1005,4104,"SK","Star Alliance","Norway","Norway","Monday",85,141
"OSL","BOO",840,1005,4104,"SK","Star Alliance","Norway","Norway","Tuesday",85,181
"OSL","BOO",840,1005,4104,"SK","Star Alliance","Norway","Norway","Wednesday",85,181
"OSL","BOO",840,1005,4104,"SK","Star Alliance","Norway","Norway","Thursday",85,141
"OSL","BOO",840,1005,4104,"SK","Star Alliance","Norway","Norway","Friday",85,181
"OSL","BOO",855,1025,340,"DY","Low Cost Carriers","Norway","Norway","Monday",90,186
"OSL","BOO",855,1025,340,"DY","Low Cost Carriers","Norway","Norway","Tuesday",90,186
"OSL","BOO",855,1025,340,"DY","Low Cost Carriers","Norway","Norway","Wednesday",90,186
"OSL","BOO",855,1025,340,"DY","Low Cost Carriers","Norway","Norway","Thursday",90,186
"OSL","BOO",855,1025,340,"DY","Low Cost Carriers","Norway","Norway","Friday",90,186
"OSL","BOO",855,1025,340,"DY","Low Cost Carriers","Norway","Norway","Sunday",90,186
"OSL","BOO",1045,1210,4106,"SK","Star Alliance","Norway","Norway","Monday",85,141
"OSL","BOO",1045,1210,4106,"SK","Star Alliance","Norway","Norway","Tuesday",85,141
"OSL","BOO",1045,1210,4106,"SK","Star Alliance","Norway","Norway","Wednesday",85,141
"OSL","BOO",1045,1210,4106,"SK","Star Alliance","Norway","Norway","Thursday",85,181
"OSL","BOO",1045,1210,4106,"SK","Star Alliance","Norway","Norway","Friday",85,141
"OSL","BOO",1045,1210,4106,"SK","Star Alliance","Norway","Norway","Saturday",85,181
"OSL","BOO",1045,1210,4106,"SK","Star Alliance","Norway","Norway","Sunday",85,141
"OSL","BOO",1245,1410,4112,"SK","Star Alliance","Norway","Norway","Sunday",85,141
"OSL","BOO",1305,1430,4112,"SK","Star Alliance","Norway","Norway","Monday",85,141
"OSL","BOO",1305,1430,4112,"SK","Star Alliance","Norway","Norway","Tuesday",85,181
"OSL","BOO",1305,1430,4112,"SK","Star Alliance","Norway","Norway","Wednesday",85,181
"OSL","BOO",1305,1430,4112,"SK","Star Alliance","Norway","Norway","Thursday",85,141
"OSL","BOO",1305,1430,4112,"SK","Star Alliance","Norway","Norway","Friday",85,141
"OSL","BOO",1320,1450,346,"DY","Low Cost Carriers","Norway","Norway","Monday",90,186
"OSL","BOO",1320,1450,346,"DY","Low Cost Carriers","Norway","Norway","Tuesday",90,186
"OSL","BOO",1320,1450,346,"DY","Low Cost Carriers","Norway","Norway","Wednesday",90,186
"OSL","BOO",1320,1450,346,"DY","Low Cost Carriers","Norway","Norway","Thursday",90,186
"OSL","BOO",1320,1450,346,"DY","Low Cost Carriers","Norway","Norway","Friday",90,186
"OSL","BOO",1320,1450,346,"DY","Low Cost Carriers","Norway","Norway","Sunday",90,186
"OSL","BOO",1430,1600,4112,"SK","Star Alliance","Norway","Norway","Saturday",90,141
"OSL","BOO",1445,1615,348,"DY","Low Cost Carriers","Norway","Norway","Saturday",90,186
"OSL","BOO",1540,1705,4116,"SK","Star Alliance","Norway","Norway","Monday",85,141
"OSL","BOO",1540,1705,4116,"SK","Star Alliance","Norway","Norway","Tuesday",85,141
"OSL","BOO",1540,1705,4116,"SK","Star Alliance","Norway","Norway","Wednesday",85,141
"OSL","BOO",1540,1705,4116,"SK","Star Alliance","Norway","Norway","Thursday",85,141
"OSL","BOO",1540,1705,4116,"SK","Star Alliance","Norway","Norway","Friday",85,141
"OSL","BOO",1550,1715,4116,"SK","Star Alliance","Norway","Norway","Sunday",85,181
"OSL","BOO",1730,1855,4122,"SK","Star Alliance","Norway","Norway","Monday",85,141
"OSL","BOO",1730,1855,4122,"SK","Star Alliance","Norway","Norway","Tuesday",85,181
"OSL","BOO",1730,1855,4122,"SK","Star Alliance","Norway","Norway","Wednesday",85,141
"OSL","BOO",1730,1855,4122,"SK","Star Alliance","Norway","Norway","Thursday",85,181
"OSL","BOO",1730,1855,4122,"SK","Star Alliance","Norway","Norway","Friday",85,141
"OSL","BOO",1745,1910,4122,"SK","Star Alliance","Norway","Norway","Sunday",85,141
"OSL","BOO",1745,1915,350,"DY","Low Cost Carriers","Norway","Norway","Monday",90,186
"OSL","BOO",1745,1915,350,"DY","Low Cost Carriers","Norway","Norway","Tuesday",90,186
"OSL","BOO",1745,1915,350,"DY","Low Cost Carriers","Norway","Norway","Wednesday",90,186
"OSL","BOO",1745,1915,350,"DY","Low Cost Carriers","Norway","Norway","Thursday",90,186
"OSL","BOO",1745,1915,350,"DY","Low Cost Carriers","Norway","Norway","Friday",90,186
"OSL","BOO",1745,1915,350,"DY","Low Cost Carriers","Norway","Norway","Sunday",90,186
"OSL","BOO",1855,2020,4124,"SK","Star Alliance","Norway","Norway","Monday",85,141
"OSL","BOO",1855,2020,4124,"SK","Star Alliance","Norway","Norway","Tuesday",85,141
"OSL","BOO",1855,2020,4124,"SK","Star Alliance","Norway","Norway","Wednesday",85,181
"OSL","BOO",1855,2020,4124,"SK","Star Alliance","Norway","Norway","Thursday",85,141
"OSL","BOO",1855,2020,4124,"SK","Star Alliance","Norway","Norway","Friday",85,181
"OSL","BOO",1855,2020,4124,"SK","Star Alliance","Norway","Norway","Sunday",85,181
"OSL","BOO",1925,2055,354,"DY","Low Cost Carriers","Norway","Norway","Friday",90,186
"OSL","BOO",1925,2055,354,"DY","Low Cost Carriers","Norway","Norway","Sunday",90,186
"OSL","BOO",2045,2215,4128,"SK","Star Alliance","Norway","Norway","Sunday",90,141
"OSL","BOO",2145,2310,4126,"SK","Star Alliance","Norway","Norway","Monday",85,141
"OSL","BOO",2145,2310,4126,"SK","Star Alliance","Norway","Norway","Tuesday",85,181
"OSL","BOO",2145,2310,4126,"SK","Star Alliance","Norway","Norway","Wednesday",85,141
"OSL","BOO",2145,2310,4126,"SK","Star Alliance","Norway","Norway","Thursday",85,141
"OSL","BOO",2145,2310,4126,"SK","Star Alliance","Norway","Norway","Friday",85,141
"OSL","BOO",2145,2315,356,"DY","Low Cost Carriers","Norway","Norway","Monday",90,186
"OSL","BOO",2145,2315,356,"DY","Low Cost Carriers","Norway","Norway","Tuesday",90,186
"OSL","BOO",2145,2315,356,"DY","Low Cost Carriers","Norway","Norway","Wednesday",90,186
"OSL","BOO",2145,2315,356,"DY","Low Cost Carriers","Norway","Norway","Thursday",90,186
"OSL","BOO",2145,2315,356,"DY","Low Cost Carriers","Norway","Norway","Friday",90,186
"OSL","BOO",2145,2315,356,"DY","Low Cost Carriers","Norway","Norway","Sunday",90,186
"OSL","BOO",2210,2335,4126,"SK","Star Alliance","Norway","Norway","Sunday",85,181
"OSL","EVE",840,1015,4082,"SK","Star Alliance","Norway","Norway","Monday",95,141
"OSL","EVE",840,1015,4082,"SK","Star Alliance","Norway","Norway","Tuesday",95,141
"OSL","EVE",840,1015,4082,"SK","Star Alliance","Norway","Norway","Wednesday",95,141
"OSL","EVE",840,1015,4082,"SK","Star Alliance","Norway","Norway","Thursday",95,181
"OSL","EVE",840,1015,4082,"SK","Star Alliance","Norway","Norway","Friday",95,141
"OSL","EVE",840,1015,4082,"SK","Star Alliance","Norway","Norway","Saturday",95,141
"OSL","EVE",855,1035,360,"DY","Low Cost Carriers","Norway","Norway","Monday",100,186
"OSL","EVE",855,1035,360,"DY","Low Cost Carriers","Norway","Norway","Tuesday",100,186
"OSL","EVE",855,1035,360,"DY","Low Cost Carriers","Norway","Norway","Wednesday",100,186
"OSL","EVE",855,1035,360,"DY","Low Cost Carriers","Norway","Norway","Thursday",100,186
"OSL","EVE",855,1035,360,"DY","Low Cost Carriers","Norway","Norway","Friday",100,186
"OSL","EVE",855,1035,360,"DY","Low Cost Carriers","Norway","Norway","Saturday",100,186
"OSL","EVE",855,1035,360,"DY","Low Cost Carriers","Norway","Norway","Sunday",100,186
"OSL","EVE",1020,1200,362,"DY","Low Cost Carriers","Norway","Norway","Friday",100,186
"OSL","EVE",1130,1305,4086,"SK","Star Alliance","Norway","Norway","Sunday",95,120
"OSL","EVE",1155,1335,362,"DY","Low Cost Carriers","Norway","Norway","Sunday",100,186
"OSL","EVE",1320,1500,364,"DY","Low Cost Carriers","Norway","Norway","Monday",100,186
"OSL","EVE",1320,1500,364,"DY","Low Cost Carriers","Norway","Norway","Tuesday",100,186
"OSL","EVE",1320,1500,364,"DY","Low Cost Carriers","Norway","Norway","Wednesday",100,186
"OSL","EVE",1320,1500,364,"DY","Low Cost Carriers","Norway","Norway","Thursday",100,186
"OSL","EVE",1320,1500,364,"DY","Low Cost Carriers","Norway","Norway","Friday",100,186
"OSL","EVE",1320,1500,364,"DY","Low Cost Carriers","Norway","Norway","Sunday",100,186
"OSL","EVE",1555,1730,4094,"SK","Star Alliance","Norway","Norway","Monday",95,181
"OSL","EVE",1555,1730,4094,"SK","Star Alliance","Norway","Norway","Tuesday",95,141
"OSL","EVE",1555,1730,4094,"SK","Star Alliance","Norway","Norway","Wednesday",95,141
"OSL","EVE",1555,1730,4094,"SK","Star Alliance","Norway","Norway","Thursday",95,181
"OSL","EVE",1555,1730,4094,"SK","Star Alliance","Norway","Norway","Friday",95,181
"OSL","EVE",1555,1730,4094,"SK","Star Alliance","Norway","Norway","Sunday",95,181
"OSL","EVE",1755,1935,366,"DY","Low Cost Carriers","Norway","Norway","Monday",100,186
"OSL","EVE",1755,1935,366,"DY","Low Cost Carriers","Norway","Norway","Tuesday",100,186
"OSL","EVE",1755,1935,366,"DY","Low Cost Carriers","Norway","Norway","Wednesday",100,186
"OSL","EVE",1755,1935,366,"DY","Low Cost Carriers","Norway","Norway","Thursday",100,186
"OSL","EVE",1755,1935,366,"DY","Low Cost Carriers","Norway","Norway","Friday",100,186
"OSL","EVE",1755,1935,366,"DY","Low Cost Carriers","Norway","Norway","Sunday",100,186
"OSL","EVE",2025,2200,4098,"SK","Star Alliance","Norway","Norway","Monday",95,181
"OSL","EVE",2025,2200,4098,"SK","Star Alliance","Norway","Norway","Tuesday",95,141
"OSL","EVE",2025,2200,4098,"SK","Star Alliance","Norway","Norway","Wednesday",95,141
"OSL","EVE",2025,2200,4098,"SK","Star Alliance","Norway","Norway","Thursday",95,181
"OSL","EVE",2025,2200,4098,"SK","Star Alliance","Norway","Norway","Friday",95,181
"OSL","EVE",2025,2200,4098,"SK","Star Alliance","Norway","Norway","Sunday",95,181
"OSL","EVE",2100,2240,368,"DY","Low Cost Carriers","Norway","Norway","Monday",100,186
"OSL","EVE",2100,2240,368,"DY","Low Cost Carriers","Norway","Norway","Tuesday",100,186
"OSL","EVE",2100,2240,368,"DY","Low Cost Carriers","Norway","Norway","Wednesday",100,186
"OSL","EVE",2100,2240,368,"DY","Low Cost Carriers","Norway","Norway","Thursday",100,186
"OSL","EVE",2100,2240,368,"DY","Low Cost Carriers","Norway","Norway","Friday",100,186
"OSL","EVE",2100,2240,368,"DY","Low Cost Carriers","Norway","Norway","Sunday",100,186
"OSL","FDE",755,855,187,"WF","None","Norway","Norway","Monday",60,39
"OSL","FDE",755,855,187,"WF","None","Norway","Norway","Tuesday",60,39
"OSL","FDE",755,855,187,"WF","None","Norway","Norway","Wednesday",60,39
"OSL","FDE",755,855,187,"WF","None","Norway","Norway","Thursday",60,39
"OSL","FDE",755,855,187,"WF","None","Norway","Norway","Friday",60,39
"OSL","FDE",1150,1250,189,"WF","None","Norway","Norway","Monday",60,39
