year,id18,municip_name,population,totalarea,income_med_adj,pct_expense,sent_index,gasoline,diesel,el,hybrid,plugin,total,pct_elcar,zone
2018,municip0616,Nes,3341,810,599,0.5008944543828264,660,822,1216,109,42,172,2361,4.616687844133842,above60
2018,municip0617,Gol,4566,532,587,0.4787234042553192,697,1059,1769,132,152,138,3250,4.061538461538461,above60
2018,municip0618,Hemsedal,2457,754,621,1.347305389221557,629,450,790,38,20,33,1331,2.8549962434259957,above60
2018,municip0619,Ål,4626,1175,653,0.40106951871657753,662,1035,1503,93,54,92,2777,3.3489377025567157,above60
2018,municip0620,Hol,4520,1855,644,0,640,1035,1333,27,36,45,2476,1.0904684975767367,above60
2018,municip0621,Sigdal,3488,842,616,0.4192872117400419,662,818,1303,15,38,12,2186,0.6861848124428179,above60
2018,municip0622,Krødsherad,2277,375,608,0.6514657980456026,622,455,786,33,21,14,1309,2.5210084033613445,above60
2018,municip0623,Modum,13880,517,626,0.5558006175562418,812,3202,4071,200,191,105,7769,2.5743338911056766,above60
2018,municip0624,Øvre-Eiker,18926,457,674,0.7175301165163583,856,4606,5454,454,746,243,11503,3.946796487872729,30to60
2018,municip0625,Nedre-Eiker,24917,122,704,0.9932096888618628,897,5491,5449,538,531,291,12300,4.373983739837398,30to60
2018,municip0626,Lier,25980,302,777,1.662777129521587,896,6517,7495,2252,508,1316,18088,12.450243255196815,30to60
2018,municip0627,Røyken,22452,113,823,2.080364776289541,883,4565,4917,1020,425,263,11190,9.115281501340483,30to60
2018,municip0628,Hurum,9450,163,718,2.1033497792781097,810,2059,2455,367,147,98,5126,7.159578618806087,30to60
2018,municip0631,Flesberg,2688,562,699,0,703,522,921,27,16,14,1500,1.8,above60
2018,municip0632,Rollag,1411,449,618,0,588,307,479,8,8,8,810,0.9876543209876543,above60
2018,municip0633,Nore-og-Uvdal,2482,2502,644,0,537,587,965,11,9,12,1584,0.6944444444444444,above60
2018,municip0701,Horten,27317,70,622,1.8104030623733394,889,6243,5684,620,890,335,13772,4.5018878884693585,above60
2018,municip0704,Tønsberg,45360,110,634,1.4873520790359354,891,11783,10561,2099,1712,1185,27340,7.677395757132406,above60
2018,municip0710,Sandefjord,62615,422,629,2.061185920151193,870,15321,13976,1664,1448,783,33192,5.013256206314774,above60
2018,municip0711,Svelvik,6672,58,666,1.8198362147406733,761,1552,1607,167,142,64,3532,4.728199320498301,30to60
2018,municip0712,Larvik,46801,813,627,2.621163272260229,850,10879,11707,1474,1039,731,25830,5.706542779713511,above60
2018,municip0713,Sande,9726,178,731,1.1458333333333333,851,2209,2573,293,172,114,5361,5.465398246595784,30to60
2018,municip0715,Holmestrand,14212,249,661,1.5131750587007566,842,3291,3882,304,193,127,7797,3.8989354880082083,above60
2018,municip0716,Re,9621,225,701,1.672593177927038,821,2165,2543,183,119,72,5082,3.600944510035419,above60
2018,municip0729,Færder,26734,100,680,1.330938564981118,843,6504,5642,867,383,386,13782,6.29081410535481,above60
2018,municip0805,Porsgrunn,36091,164,631,1.3708856464200883,860,7649,8506,1212,824,489,18680,6.488222698072805,above60
2018,municip0806,Skien,54510,779,615,1.1681079367954,846,13262,14559,2395,755,1440,32411,7.389466539137947,above60
2018,municip0807,Notodden,12664,919,598,0.36786060019361083,762,2424,4380,248,259,263,7574,3.2743596514391338,above60
2018,municip0811,Siljan,2351,214,743,1.4240506329113924,666,552,703,37,28,14,1334,2.7736131934032984,above60
2018,municip0814,Bamble,14183,304,708,1.7901928565251233,775,2885,3733,293,206,117,7234,4.050317943046724,above60
2018,municip0815,Kragerø,10506,305,578,1.605688725771304,741,2034,2849,229,72,123,5307,4.315055586960618,above60
2018,municip0817,Drangedal,4105,1063,593,0.9281437125748503,633,951,1216,26,41,12,2246,1.157613535173642,above60
2018,municip0819,Nome,6609,430,597,1.7515051997810618,713,1550,2052,67,76,38,3783,1.7710811525244514,above60
2018,municip0821,Bø,6460,263,600,0.6778384485031067,747,1304,1863,99,93,49,3408,2.9049295774647885,above60
2018,municip0822,Sauherad,4359,321,645,0.9539842873176206,709,705,1246,46,51,10,2058,2.2351797862001943,above60
2018,municip0826,Tinn,5856,2045,596,0.30643513789581206,599,954,1729,35,45,47,2810,1.2455516014234875,above60
2018,municip0827,Hjartdal,1587,792,648,0,589,292,551,11,19,9,882,1.2471655328798186,above60
2018,municip0828,Seljord,2959,715,615,0,638,581,864,35,110,35,1625,2.1538461538461537,above60
2018,municip0829,Kviteseid,2397,708,652,0,608,544,880,28,35,21,1508,1.856763925729443,above60
2018,municip0830,Nissedal,1489,905,655,0,538,279,449,8,12,4,752,1.0638297872340425,above60
2018,municip0831,Fyresdal,1320,1280,606,0,466,323,415,6,8,4,756,0.7936507936507936,above60
2018,municip0833,Tokke,2236,984,635,0,544,378,787,5,22,8,1200,0.4166666666666667,above60
2018,municip0834,Vinje,3709,3106,642,0.3605375286791216,553,642,1277,11,33,22,1985,0.5541561712846348,above60
2018,municip0901,Risør,6882,193,586,0.5969101123595506,704,1229,2021,114,69,71,3504,3.2534246575342465,above60
2018,municip0904,Grimstad,23017,304,666,0.9232291036984118,812,4332,6188,673,280,233,11706,5.749188450367333,above60
2018,municip0906,Arendal,44645,270,624,0.4375574816755386,803,9554,12375,1179,908,791,24807,4.752690772765751,above60
2018,municip0911,Gjerstad,2467,322,588,1.267056530214425,661,520,865,35,20,14,1454,2.407152682255846,above60
2018,municip0912,Vegårshei,2087,356,609,0,583,413,629,20,17,13,1092,1.8315018315018314,above60
2018,municip0914,Tvedestrand,6086,215,616,0.6455517450070607,711,1327,1849,125,50,51,3402,3.6743092298647855,above60
2018,municip0919,Froland,5790,645,669,0,701,1191,1923,109,48,81,3352,3.2517899761336517,above60
2018,municip0926,Lillesand,10871,190,732,1.5274350840089297,787,1701,2554,395,98,78,4826,8.184832159138002,above60
2018,municip0928,Birkenes,5187,674,688,1.3085052843482636,711,730,1342,97,25,22,2216,4.377256317689531,above60
2018,municip0929,Åmli,1845,1131,610,0,574,456,711,12,17,10,1206,0.9950248756218906,above60
2018,municip0935,Iveland,1330,262,668,1.1776251226692835,634,323,469,30,8,5,835,3.592814371257485,above60
2018,municip0937,Evje-og-Hornnes,3625,550,619,0.4567814476458187,691,710,1046,38,36,25,1855,2.0485175202156336,above60
2018,municip0938,Bygland,1207,1312,618,0,564,276,427,13,12,3,731,1.7783857729138166,above60
2018,municip0940,Valle,1225,1265,646,0,485,262,409,8,12,2,693,1.1544011544011543,above60
2018,municip0941,Bykle,958,1467,631,0,472,151,279,4,3,6,443,0.9029345372460497,above60
2018,municip1001,Kristiansand,91440,277,636,0.6623328836011284,857,15135,18649,5010,1710,1419,41923,11.950480643083749,above60
2018,municip1002,Mandal,15659,223,638,0.9521504074880981,783,2710,4123,516,123,150,7622,6.7698766727892945,above60
2018,municip1003,Farsund,9726,263,658,2.488075286837695,695,2144,2849,154,409,84,5640,2.730496453900709,above60
2018,municip1004,Flekkefjord,9066,544,659,1.2961941533370105,690,1797,2418,97,221,66,4599,2.1091541639486846,above60
2018,municip1014,Vennesla,14532,384,644,1.1770906535488406,765,2733,3885,405,137,92,7252,5.584666298952013,above60
2018,municip1017,Songdalen,6656,216,641,1.38671875,764,1202,1809,251,74,23,3359,7.472462042274486,above60
2018,municip1018,Søgne,11342,151,693,1.392319784415001,785,1910,2880,548,155,98,5591,9.801466642818816,above60
2018,municip1021,Marnardal,2308,395,675,0.883489784649365,647,443,763,36,13,15,1270,2.8346456692913384,above60
2018,municip1026,Åseral,943,888,675,0,549,166,345,7,0,1,519,1.348747591522158,above60
2018,municip1027,Audnedal,1786,251,699,0,613,308,653,16,6,5,988,1.6194331983805668,above60
2018,municip1029,Lindesnes,4938,316,630,0.859822824387702,686,910,1550,81,27,44,2612,3.1010719754977027,above60
2018,municip1032,Lyngdal,8571,391,663,2.3131943387612237,713,1786,2970,218,155,117,5246,4.155547083492184,above60
2018,municip1034,Hægebostad,1699,461,748,0.9090909090909091,600,343,638,6,5,3,995,0.6030150753768844,above60
2018,municip1037,Kvinesdal,6024,963,649,1.7621145374449338,657,1378,2100,63,51,102,3694,1.705468327016784,above60
2018,municip1046,Sirdal,1842,1555,764,1.2362637362637363,602,393,621,25,14,11,1064,2.3496240601503757,above60
2018,municip1101,Eigersund,14898,432,703,0.42369290738073045,753,3115,3750,259,642,182,7948,3.2586814292903874,above60
2018,municip1102,Sandnes,76328,304,760,0.9166354885888235,887,16156,16276,4284,1284,906,38906,11.011155091759626,below30
2018,municip1103,Stavanger,133140,71,727,0.510988598859886,908,25773,23600,5790,2768,1663,59594,9.71574319562372,city
2018,municip1106,Haugesund,37167,73,619,1.1423608791502438,831,8282,8100,1501,746,574,19203,7.816487007238452,above60
2018,municip1111,Sokndal,3331,295,661,0,664,681,776,37,42,32,1568,2.3596938775510203,above60
2018,municip1112,Lund,3237,408,684,0.6671899529042387,637,539,905,14,49,17,1524,0.9186351706036745,above60
2018,municip1114,Bjerkreim,2826,651,829,1.5485687470671046,697,538,815,59,43,18,1473,4.005431093007468,30to60
2018,municip1119,Hå,18762,258,747,1.2044798196802142,786,3429,5232,366,175,130,9332,3.921988855550793,30to60
2018,municip1120,Klepp,19217,113,778,1.4589129402184977,854,4241,4732,665,229,150,10017,6.638714185883997,below30
2018,municip1121,Time,18699,183,767,1.4874301675977655,843,4215,4826,616,217,236,10110,6.09297725024728,30to60
2018,municip1122,Gjesdal,11866,618,824,2.532069157836029,807,2293,2938,489,157,94,5971,8.18958298442472,30to60
2018,municip1124,Sola,26265,69,848,0.5108620176569785,872,5278,5221,1791,380,298,12968,13.810919185687847,below30
2018,municip1127,Randaberg,10972,25,812,0.947193937958797,877,2075,2086,739,195,128,5223,14.1489565383879,below30
2018,municip1129,Forsand,1246,780,742,7.249466950959488,651,218,308,48,14,10,598,8.02675585284281,above60
2018,municip1130,Strand,12638,218,736,4.991749174917492,722,2300,3078,365,166,92,6001,6.082319613397767,above60
2018,municip1133,Hjelmeland,2723,1089,743,2.0534861509073545,540,453,742,35,50,24,1304,2.684049079754601,above60
2018,municip1134,Suldal,3849,1737,729,0.6274768824306473,528,653,1119,34,39,26,1871,1.817210048102619,above60
2018,municip1135,Sauda,4663,546,657,0,632,965,1191,20,34,36,2246,0.8904719501335708,above60
2018,municip1141,Finnøy,3197,104,738,3.1688728439630967,632,506,580,382,32,27,1527,25.01637197118533,30to60
2018,municip1142,Rennesøy,4849,66,863,5.322052401746725,730,839,1159,335,115,53,2501,13.394642143142743,below30
2018,municip1144,Kvitsøy,542,6,796,12.761020881670534,507,114,94,27,6,1,242,11.15702479338843,above60
2018,municip1145,Bokn,844,47,744,3.5502958579881656,626,159,226,39,6,9,439,8.883826879271071,above60
2018,municip1146,Tysvær,11023,425,788,1.7893355600620302,723,2127,2975,440,118,113,5773,7.621687164385935,above60
2018,municip1149,Karmøy,42243,230,711,1.5220285645122247,764,9695,9841,1789,560,478,22363,7.999821133121674,above60
2018,municip1151,Utsira,208,6,747,0,315,37,21,2,5,1,66,3.0303030303030303,above60
2018,municip1160,Vindafjord,8793,621,702,1.6308269591571656,658,1548,2938,161,57,67,4771,3.374554600712639,above60
2018,municip1201,Bergen,279792,465,651,1.0991224536266662,902,46426,42152,17682,5862,4512,116634,15.160244868563197,city
2018,municip1211,Etne,4083,735,690,1.3071895424836601,613,717,1254,73,31,50,2125,3.4352941176470586,above60
2018,municip1216,Sveio,5721,246,746,2.802460697197539,679,1043,1650,236,64,42,3035,7.775947281713345,above60
2018,municip1219,Bømlo,11902,247,746,2.887224573971562,645,2051,2819,534,137,105,5646,9.458023379383635,above60
2018,municip1221,Stord,18780,144,721,1.095408749746433,734,3426,4234,458,232,226,8576,5.340485074626866,above60
2018,municip1222,Fitjar,3194,142,772,0.7240547063555913,593,597,711,58,35,23,1424,4.073033707865169,above60
2018,municip1223,Tysnes,2857,255,649,4.280821917808219,572,612,763,58,33,37,1503,3.8589487691284097,above60
2018,municip1224,Kvinnherad,13180,1091,678,2.101476713366149,593,2642,3443,402,223,123,6833,5.883213815308064,above60
2018,municip1227,Jondal,1096,247,671,4.648526077097506,484,214,335,26,6,11,592,4.391891891891892,above60
2018,municip1228,Odda,6835,1616,632,0.40571529370259307,659,1274,1902,56,75,102,3409,1.6427104722792607,above60
2018,municip1231,Ullensvang,3363,1399,695,1.4603870025556773,532,577,951,50,28,29,1635,3.058103975535168,above60
2018,municip1232,Eidfjord,931,1491,722,0,547,146,255,38,9,3,451,8.425720620842572,above60
2018,municip1233,Ulvik,1117,722,628,5.856353591160221,552,183,299,29,13,4,528,5.492424242424242,above60
2018,municip1234,Granvin,931,211,660,5.045278137128072,591,165,271,25,3,1,465,5.376344086021505,above60
2018,municip1235,Voss,14577,1806,674,0.8712735969932519,737,3059,4441,458,132,124,8214,5.575846116386657,above60
2018,municip1238,Kvam,8455,617,699,1.482799525504152,677,1698,2368,132,192,66,4456,2.96229802513465,above60
2018,municip1241,Fusa,3920,378,762,3.8894246223079394,618,774,1158,65,73,39,2109,3.0820293978188715,above60
2018,municip1242,Samnanger,2463,269,700,2.548725637181409,690,537,682,119,21,22,1381,8.616944243301955,30to60
2018,municip1243,Os,20573,140,763,2.3097480274879105,788,3897,4471,1233,390,284,10275,12,30to60
2018,municip1244,Austevoll,5189,117,858,2.1174691202419966,595,847,1015,269,75,69,2275,11.824175824175825,above60
2018,municip1245,Sund,7085,100,760,2.6413003324713706,694,1283,1842,377,147,98,3747,10.061382439284762,30to60
2018,municip1246,Fjell,25725,148,799,2.252048459257025,814,4727,5540,1952,671,336,13226,14.758808407681839,below30
2018,municip1247,Askøy,29071,101,823,4.123851959625353,814,4468,5281,3215,538,369,13871,23.177853074760293,below30
2018,municip1251,Vaksdal,4127,715,643,1.794403892944039,650,761,1000,81,33,35,1910,4.2408376963350785,30to60
2018,municip1252,Modalen,380,412,775,0,527,61,101,6,6,3,177,3.389830508474576,above60
2018,municip1253,Osterøy,8125,255,708,2.8794992175273864,712,1538,2233,287,111,78,4247,6.75771132564163,30to60
2018,municip1256,Meland,8079,93,805,2.426627315953435,768,1299,1895,518,162,93,3967,13.057726241492311,30to60
2018,municip1259,Øygarden,4877,67,731,1.9654714475431607,695,857,1186,235,130,46,2454,9.576202118989405,30to60
2018,municip1260,Radøy,5129,111,689,0.8329250367466928,677,966,1466,168,99,35,2734,6.144842721287491,30to60
2018,municip1263,Lindås,15789,475,764,2.1800794229678258,742,2757,4563,685,346,158,8509,8.050299682688918,30to60
2018,municip1264,Austrheim,2902,58,711,1.2853470437017995,660,556,906,72,48,25,1607,4.4803982576229,above60
2018,municip1265,Fedje,561,9,670,4.017857142857143,431,88,115,3,6,6,218,1.3761467889908257,above60
2018,municip1266,Masfjorden,1730,556,745,3.558460421205519,544,285,563,23,24,9,904,2.5442477876106193,above60
2018,municip1401,Flora,11988,693,704,1.644667923737691,706,2003,2992,121,160,92,5368,2.2540983606557377,above60
2018,municip1411,Gulen,2345,597,688,1.840168243953733,478,415,747,13,25,14,1214,1.0708401976935749,above60
2018,municip1412,Solund,807,228,657,2.806499261447563,368,147,185,9,7,3,351,2.5641025641025643,above60
2018,municip1413,Hyllestad,1378,259,579,1.888412017167382,505,252,430,19,23,5,729,2.606310013717421,above60
2018,municip1416,Høyanger,4154,908,632,1.908957415565345,565,780,1308,47,40,32,2207,2.1295876755777075,above60
2018,municip1417,Vik,2674,833,670,1.192113709307657,536,513,876,13,12,13,1427,0.9110021023125437,above60
2018,municip1418,Balestrand,1262,430,632,3.8752362948960304,547,208,412,17,10,7,654,2.599388379204893,above60
2018,municip1419,Leikanger,2345,180,786,1.556629092860977,617,381,742,17,29,15,1184,1.4358108108108107,above60
2018,municip1420,Sogndal,8059,746,704,1.3969910961007062,695,1361,2387,132,143,70,4093,3.22501832396775,above60
2018,municip1421,Aurland,1778,1468,637,0.938337801608579,543,289,600,13,16,5,923,1.408450704225352,above60
2018,municip1422,Lærdal,2153,1342,680,2.5944726452340667,563,425,735,15,28,21,1224,1.2254901960784315,above60
2018,municip1424,Årdal,5277,977,693,0.5690871841566127,606,1040,1720,17,63,46,2886,0.589050589050589,above60
2018,municip1426,Luster,5223,2706,684,0.9910563210055596,582,1014,1805,70,34,34,2957,2.367264119039567,above60
2018,municip1428,Askvoll,3052,326,661,2.8048780487804876,524,503,863,26,45,23,1460,1.7808219178082192,above60
2018,municip1429,Fjaler,2846,417,566,1.2096774193548387,584,458,836,36,35,17,1382,2.6049204052098407,above60
2018,municip1430,Gaular,3006,582,783,3.35195530726257,608,576,972,79,26,11,1664,4.747596153846154,above60
2018,municip1431,Jølster,3043,671,741,2.57275411218895,576,547,1001,65,34,23,1670,3.8922155688622753,above60
2018,municip1432,Førde,13089,586,737,1.3587487781036167,752,2648,4125,384,241,287,7685,4.996746909564086,above60
2018,municip1433,Naustdal,2825,369,726,2.394938996836873,625,571,896,53,29,10,1559,3.399615137908916,above60
2018,municip1438,Bremanger,3767,833,622,1.1352578657152124,491,614,1055,15,55,19,1758,0.8532423208191127,above60
2018,municip1439,Vågsøy,6001,177,696,0.6710002096875656,632,1067,1677,31,221,60,3056,1.0143979057591623,above60
2018,municip1441,Selje,2757,226,709,0,522,547,967,13,29,16,1572,0.8269720101781171,above60
2018,municip1443,Eid,6157,469,713,2.0803295571575697,640,1140,2092,79,45,124,3480,2.2701149425287355,above60
2018,municip1444,Hornindal,1175,192,737,0,611,271,401,4,26,7,709,0.5641748942172073,above60
2018,municip1445,Gloppen,5874,1031,697,2.0543548041943076,637,1042,2001,121,70,95,3329,3.634725142685491,above60
2018,municip1449,Stryn,7195,1377,671,0.4571026722925457,616,1640,2416,60,158,67,4341,1.38217000691085,above60
2018,municip1502,Molde,26900,363,672,1.007695126419934,774,5731,7238,556,558,486,14569,3.8163223282311756,above60
2018,municip1504,Ålesund,47510,99,672,0.7164816841227659,827,10344,11664,1097,1127,860,25092,4.371911366172485,above60
2018,municip1505,Kristiansund,24300,87,617,0.7289362557812186,766,4884,6254,474,519,418,12549,3.7771934018646904,above60
2018,municip1511,Vanylven,3187,385,670,2.3853894893775625,551,689,1129,18,37,16,1889,0.9528851244044468,above60
2018,municip1514,Sande,2522,93,651,1.335240820219361,572,459,714,16,43,15,1247,1.2830793905372895,above60
2018,municip1515,Herøy,8965,120,732,0.5853658536585366,679,1860,2586,83,149,79,4757,1.744797141055287,above60
2018,municip1516,Ulstein,8555,97,720,2.051963389430174,732,1785,2198,147,160,75,4365,3.3676975945017182,above60
2018,municip1517,Hareid,5150,82,661,3.022915650901999,698,1115,1394,44,91,32,2676,1.6442451420029895,above60
2018,municip1519,Volda,9188,547,659,1.6851678480674066,727,1922,2515,128,138,60,4763,2.6873819021625027,above60
2018,municip1520,Ørsta,10812,804,691,1.244475459409165,725,2802,3367,118,166,61,6514,1.8114829597789377,above60
2018,municip1523,Ørskog,2267,132,694,0.8639308855291576,700,449,722,26,21,11,1229,2.1155410903173313,above60
2018,municip1524,Norddal,1670,944,675,3.164091243561442,546,359,492,22,16,9,898,2.4498886414253898,above60
2018,municip1525,Stranda,4587,866,671,1.1470281543274243,629,966,1287,37,27,29,2346,1.577152600170503,above60
2018,municip1526,Stordal,972,247,628,0,620,203,285,7,11,4,510,1.3725490196078431,above60
2018,municip1528,Sykkylven,7695,338,706,3.6520045447167666,692,1842,2054,120,51,39,4106,2.922552362396493,above60
2018,municip1529,Skodje,4680,120,790,0.6921373200442967,722,917,1460,71,55,45,2548,2.7864992150706436,above60
2018,municip1531,Sula,9131,59,742,1.0272506777000998,743,1848,2408,159,115,71,4601,3.455770484677244,above60
2018,municip1532,Giske,8292,41,810,0.33133480593247083,720,1503,2191,166,120,57,4037,4.111964329947981,above60
2018,municip1534,Haram,9345,261,693,2.011263073209976,653,2045,2728,125,105,59,5062,2.4693796918214144,above60
2018,municip1535,Vestnes,6559,352,653,2.0685799478196047,653,1401,1940,140,42,22,3545,3.9492242595204514,above60
2018,municip1539,Rauma,7507,1502,633,2.4717982747179827,629,1421,2370,108,47,54,4000,2.7,above60
2018,municip1543,Nesset,2946,1046,658,0.9399264405394361,557,565,1157,24,20,19,1785,1.3445378151260505,above60
2018,municip1545,Midsund,2049,95,659,5.003126954346467,573,498,547,11,17,16,1089,1.0101010101010102,above60
2018,municip1546,Sandøy,1263,21,683,1.6666666666666667,466,241,253,7,17,6,524,1.3358778625954197,above60
2018,municip1547,Aukra,3557,59,710,3.3868092691622103,623,923,1249,72,69,30,2343,3.0729833546734957,above60
2018,municip1548,Fræna,9775,370,702,1.3824289405684755,666,2019,3252,107,119,55,5552,1.9272334293948126,above60
2018,municip1551,Eide,3440,152,707,0.929022668153103,638,742,1246,79,27,17,2111,3.74230222643297,above60
2018,municip1554,Averøy,5859,176,707,4.43024494142705,632,982,1626,505,74,51,3238,15.596046942557134,above60
2018,municip1557,Gjemnes,2623,382,696,0,595,500,911,42,12,14,1479,2.839756592292089,above60
2018,municip1560,Tingvoll,3078,337,636,1.2761020881670533,584,642,1033,25,26,11,1737,1.4392630972941853,above60
2018,municip1563,Sunndal,7119,1713,661,0.6107906345436037,645,1778,2140,36,49,39,4042,0.8906481939633845,above60
2018,municip1566,Surnadal,5978,1366,648,2.1835826930853215,615,1583,1991,35,30,60,3699,0.9462016761286834,above60
2018,municip1571,Halsa,1571,301,629,1.834862385321101,510,329,565,10,11,6,921,1.0857763300760044,above60
2018,municip1573,Smøla,2172,272,606,1.164079822616408,465,419,630,16,19,13,1097,1.4585232452142205,above60
2018,municip1576,Aure,3593,641,620,2.463719203509956,513,684,1235,37,36,16,2008,1.842629482071713,above60
2018,municip1804,Bodø,51558,1395,699,1.4270980740172212,801,10218,12070,2146,652,431,25517,8.4100795548066,above60
2018,municip1805,Narvik,18638,2023,648,0.9506446151842688,711,3580,5713,493,158,273,10217,4.825291181364393,above60
2018,municip1811,Bindal,1486,1264,583,1.4026402640264026,429,223,538,11,11,6,789,1.394169835234474,above60
2018,municip1812,Sømna,2020,195,594,0,510,400,803,16,17,12,1248,1.2820512820512822,above60
2018,municip1813,Brønnøy,7948,1046,645,0.3933910306845004,621,1463,2187,64,70,60,3844,1.6649323621227887,above60
2018,municip1815,Vega,1221,165,612,2.1379980563654035,413,244,322,8,5,9,588,1.3605442176870748,above60
2018,municip1816,Vevelstad,506,539,543,5,381,104,142,7,0,5,258,2.7131782945736433,above60
2018,municip1818,Herøy,1790,64,605,2.1320495185694637,490,391,434,8,20,3,856,0.9345794392523364,above60
2018,municip1820,Alstahaug,7450,188,652,1.2008554038493173,668,1436,2009,61,48,51,3605,1.6920943134535367,above60
2018,municip1822,Leirfjord,2307,465,617,2.4630541871921183,568,458,718,45,22,12,1255,3.585657370517928,above60
2018,municip1824,Vefsn,13448,1929,624,2.096511838062534,704,2873,3945,337,208,80,7443,4.527744189171033,above60
2018,municip1825,Grane,1463,2004,614,4.901960784313726,496,271,534,11,10,2,828,1.328502415458937,above60
2018,municip1826,Hattfjelldal,1411,2684,574,1.2100259291270528,456,288,473,1,6,6,774,0.12919896640826872,above60
2018,municip1827,Dønna,1403,192,586,3.9723661485319517,430,269,384,16,12,10,691,2.3154848046309695,above60
2018,municip1828,Nesna,1805,183,581,0.9352037408149633,520,260,512,11,11,9,803,1.36986301369863,above60
2018,municip1832,Hemnes,4503,1590,596,4.907306434023991,575,901,1546,41,35,22,2545,1.6110019646365423,above60
2018,municip1833,Rana,26230,4460,666,1.169864295741694,714,5301,8529,291,368,257,14746,1.973416519734165,above60
2018,municip1834,Lurøy,1920,265,649,0.9584664536741214,368,336,394,2,7,13,752,0.26595744680851063,above60
2018,municip1835,Træna,454,17,627,0,350,38,74,1,1,0,114,0.8771929824561403,above60
2018,municip1836,Rødøy,1249,711,607,2.388059701492537,355,230,335,1,6,4,576,0.1736111111111111,above60
2018,municip1837,Meløy,6346,874,659,0.7574286269178482,495,1195,1975,25,44,29,3268,0.7649938800489596,above60
2018,municip1838,Gildeskål,1998,665,582,2.3508137432188065,485,372,602,27,11,5,1017,2.6548672566371683,above60
2018,municip1839,Beiarn,1029,1222,554,0,454,297,322,0,8,3,630,0,above60
2018,municip1840,Saltdal,4691,2216,641,0.6831318970047294,606,1133,1488,10,30,46,2707,0.3694126339120798,above60
2018,municip1841,Fauske,9775,1205,635,2.707715133531157,681,2277,3127,104,95,59,5662,1.8368067820558107,above60
2018,municip1845,Sørfold,1979,1637,617,0.9858287122612446,563,456,686,9,11,4,1166,0.7718696397941681,above60
2018,municip1848,Steigen,2534,1009,613,0,427,681,737,11,25,6,1460,0.7534246575342466,above60
2018,municip1849,Hamarøy,1801,1034,565,0,437,353,510,7,30,5,905,0.7734806629834254,above60
2018,municip1850,Tysfjord,1953,1464,564,0.9768009768009768,423,345,550,2,13,5,915,0.2185792349726776,above60
2018,municip1851,Lødingen,2102,527,581,0,559,364,556,7,37,15,979,0.7150153217568948,above60
2018,municip1852,Tjeldsund,1259,319,644,2.554399243140965,510,269,465,11,18,5,768,1.4322916666666667,above60
2018,municip1853,Evenes,1387,253,596,1.5319148936170213,545,276,457,8,9,1,751,1.0652463382157125,above60
2018,municip1854,Ballangen,2522,932,574,0.5819592628516004,523,599,750,22,10,7,1388,1.585014409221902,above60
2018,municip1856,Røst,517,10,565,0,387,107,88,4,6,3,208,1.9230769230769231,above60
2018,municip1857,Værøy,746,19,531,0,404,131,134,5,4,1,275,1.8181818181818181,above60
2018,municip1859,Flakstad,1301,178,633,0,477,234,452,4,8,7,705,0.5673758865248227,above60
2018,municip1860,Vestvågøy,11397,425,637,0.12050832602979843,637,2337,3596,63,151,40,6187,1.0182641021496686,above60
2018,municip1865,Vågan,9611,479,614,0.25650891368475054,644,1503,2847,46,113,108,4617,0.9963179553822828,above60
2018,municip1866,Hadsel,8042,567,629,0.3597661520011992,601,1384,2473,71,124,38,4090,1.7359413202933984,above60
2018,municip1867,Bø,2623,247,531,0,534,544,877,8,31,9,1469,0.5445881552076243,above60
2018,municip1868,Øksnes,4541,320,608,0,568,836,1395,15,54,17,2317,0.6473888649115235,above60
2018,municip1870,Sortland,10401,722,633,0,683,2049,3535,158,164,87,5993,2.636409144001335,above60
2018,municip1871,Andøy,4902,656,611,0,536,967,1603,19,44,21,2654,0.7159005275056518,above60
2018,municip1874,Moskenes,1068,119,541,0,462,179,276,3,9,2,469,0.6396588486140725,above60
2018,municip1902,Tromsø,75638,2521,682,0.17851057269437368,808,13161,19037,986,1482,994,35660,2.765002804262479,above60
2018,municip1903,Harstad,24820,445,645,0.8812317441457498,744,5223,7406,537,301,285,13752,3.904886561954625,above60
2018,municip1911,Kvæfjord,2928,513,626,1.4504765851636967,593,603,849,39,27,15,1533,2.544031311154599,above60
2018,municip1913,Skånland,2994,495,633,2.9211684673869547,566,551,1043,38,26,10,1668,2.278177458033573,above60
2018,municip1917,Ibestad,1380,241,585,1.4190317195325544,453,264,424,1,20,4,713,0.1402524544179523,above60
2018,municip1919,Gratangen,1117,313,567,0,501,203,361,3,7,3,577,0.5199306759098787,above60
2018,municip1920,Lavangen,1061,302,642,0,516,168,367,7,4,4,550,1.2727272727272727,above60
2018,municip1922,Bardu,3979,2704,676,0,600,781,1289,24,67,24,2185,1.0983981693363845,above60
2018,municip1923,Salangen,2226,458,572,0,572,450,749,7,17,4,1227,0.5704971475142624,above60
2018,municip1924,Målselv,6798,3326,685,0,602,1356,2899,49,60,43,4407,1.1118674835488995,above60
2018,municip1925,Sørreisa,3494,361,665,0,621,701,1166,20,20,11,1918,1.0427528675703859,above60
2018,municip1926,Dyrøy,1165,289,547,0,505,227,410,7,8,3,655,1.0687022900763359,above60
2018,municip1927,Tranøy,1536,524,603,0,514,228,419,7,9,5,668,1.0479041916167664,above60
2018,municip1928,Torsken,943,243,529,0,426,158,274,0,12,2,446,0,above60
